Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
307306,keuchen paradise,1,new delhi,"a-7, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2938753,28.6081948,bakery,300.0,indian rupees(rs.),no,yes,no,no,1,2.8,orange,average,8
18203881,kook for health,1,new delhi,"a 8, acharya niketan market, opposite janta book depot, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2938857,28.6081736,"american, asian, north indian, mexican, south indian",500.0,indian rupees(rs.),no,yes,no,no,2,3.3,orange,average,21
18138441,lahorian's sweets & bakers,1,new delhi,"shop 5, plot 101, gali 15, pratap nagar, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.293569,28.6044435,"street food, desserts",250.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,5
8531,mr. baker's,1,new delhi,"g2-g3, dav complex, lsc, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2949573,28.5977616,"bakery, fast food",100.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,22
18267785,night food delivery,1,new delhi,"near sikka plaza, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.290883,28.606978,"north indian, chinese",500.0,indian rupees(rs.),no,yes,no,no,2,2.7,orange,average,5
8110,nine 2 nine snacks & restaurant,1,new delhi,"b-1/26, new ashok nagar, near, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3065907,28.5890442,"north indian, street food",250.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,5
18281964,punjabi mirch,1,new delhi,"d-35, acharya niketan, near kukreja hospital, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2952184,28.6074925,north indian,400.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,4
2932,rasoi the food express,1,new delhi,"38, dda market, jeevan anmol hospital, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2953531,28.6065091,"north indian, chinese",600.0,indian rupees(rs.),no,yes,no,no,2,2.6,orange,average,53
6182,republic of chicken,1,new delhi,"g-10, samachar market, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2949166,28.5977308,"raw meats, fast food",400.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,11
18324529,sandwichai,1,new delhi,"sandwichai, shop no 2,3-sikka plaza, mayur vihar phase-1",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29047,28.6069738,fast food,350.0,indian rupees(rs.),no,yes,no,no,1,3.3,orange,average,58
308237,sb's raisins,1,new delhi,"a-9/1, acharya niketan, central market, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2938335,28.6078223,"bakery, desserts, fast food",350.0,indian rupees(rs.),no,yes,no,no,1,2.8,orange,average,15
311894,shanghai kitchen,1,new delhi,"c-19, opposite ahlcon international school, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.28870839,28.61184943,"chinese, fast food",300.0,indian rupees(rs.),no,no,no,no,1,3.1,orange,average,26
300960,shiv shakti restaurant,1,new delhi,"11, dda market, pocket 4, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2933571,28.6035787,"south indian, chinese",200.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,18
308222,smoky chettinad,1,new delhi,"shop 2, local shopping complex, dda market, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29534686,28.60690952,"south indian, chettinad",600.0,indian rupees(rs.),no,no,no,no,2,2.8,orange,average,49
18258510,spice fusion,1,new delhi,"shop 12, dda local shoping center market, mayur vihar phase 1",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2956494,28.6065417,"north indian, mughlai",400.0,indian rupees(rs.),no,no,no,no,1,3.1,orange,average,7
308526,sweet toof designer cakes,1,new delhi,"16-a, pocket 3, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29909826,28.60545101,"bakery, desserts",250.0,indian rupees(rs.),no,no,no,no,1,3.1,orange,average,7
301118,the chef,1,new delhi,"shop 7 & 8, block a, main road, ashok nagar, near mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3084321,28.5894261,"north indian, chinese",600.0,indian rupees(rs.),no,yes,no,no,2,3.2,orange,average,23
309551,the edge cafe,1,new delhi,"32-b, jp complex, opposite una enclave, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.28917677,28.61092375,"fast food, chinese",400.0,indian rupees(rs.),no,yes,no,no,1,3.1,orange,average,53
9736,the epicure - fraser suites,1,new delhi,"fraser suites, 4-a, district centre,  mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29954,28.5939142,"asian, thai, chinese, north indian",400.0,indian rupees(rs.),yes,no,no,no,4,3.1,orange,average,80
18022625,udupidarshini veg restaurant,1,new delhi,"c-24/a, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2957443,28.6076829,"chinese, north indian, south indian",550.0,indian rupees(rs.),no,yes,no,no,2,3.4,orange,average,33
18420679,36 lebzelter,1,new delhi,"p 37/38, pandav nagar, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"bakery, desserts",150.0,indian rupees(rs.),no,no,no,no,1,3.7,yellow,good,39
301361,baked buns,1,new delhi,"shop 12, br complex, near alchon international school, opposite una enclave, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3347996,28.6040018,"fast food, pizza, burger",500.0,indian rupees(rs.),no,yes,no,no,2,3.6,yellow,good,165
312991,freakin beans,1,new delhi,"606, shikha plaza 1, shashi park road, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2905678,28.6068499,cafe,250.0,indian rupees(rs.),no,no,no,no,1,3.7,yellow,good,72
18277153,nutri cafe,1,new delhi,"shop g-3, plot 1, lsc 11, atlantic plaza, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2952729,28.5975729,fast food,500.0,indian rupees(rs.),no,yes,no,no,2,3.7,yellow,good,49
18273548,senorita's,1,new delhi,"10, samachar market, mayur vihar phase 1 extension, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2949672,28.597776,"mexican, north indian",550.0,indian rupees(rs.),no,no,no,no,2,3.7,yellow,good,57
18399818,village - the house of food,1,new delhi,"b-1, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29340594,28.6087318,"street food, fast food, chinese, south indian, north indian",300.0,indian rupees(rs.),no,yes,no,no,1,3.7,yellow,good,65
8062,aman vaishno dhaba,1,new delhi,"417, new ashok nagar, near mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3122819,28.594717,north indian,150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
304254,anupam hotel,1,new delhi,"a 60, main market road, new ashok nagar, near, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3078828,28.5901962,north indian,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18469823,bake bank,1,new delhi,"b-19, acharya niketan market, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29497844,28.60724844,"bakery, desserts",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18057803,buzybee,1,new delhi,"17/602, eastend apartments, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"bakery, desserts",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18208900,cafe tandoor,1,new delhi,"g-6, kanishka complex, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,fast food,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18420694,chawlas 2,1,new delhi,"c31, c block, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.295699,28.6073217,"north indian, mughlai",500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,1
18438463,choksi chinese,1,new delhi,"mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3086422,28.5899497,chinese,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18317329,desi chulha,1,new delhi,"193 main road, shashi garden, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2958351,28.6097862,"north indian, chinese",400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18442896,fumble foods,1,new delhi,"east end apartments, near new ashok nagar metro station, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"north indian, fast food",150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18494989,games v/s cafe,1,new delhi,"shop 15, dda local shopping center, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29572514,28.6067005,"cafe, beverages",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18432170,goodies- snacks n more,1,new delhi,"e 62 pratap nagar, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"fast food, chinese",400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18489526,grubhouse cafe,1,new delhi,"d 33, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,fast food,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18375372,mr. baker's,1,new delhi,"c-29, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2956929,28.6073554,bakery,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
8108,muradabadi chicken biryani & dhaba,1,new delhi,"b-116, new ashok nagar, near mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3063531,28.589274,north indian,450.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
6237,pakiza restaurant,1,new delhi,"30, block 15, vasundhra road, mayur vihar phase 1, new delhi near mayur vihar phase 1",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.30888665,28.60906117,"north indian, mughlai",600.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,2
311993,riddhi siddhi restaurant,1,new delhi,"a, ground floor , near ganpati complex, new ashok nagar, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3091618,28.5903191,"north indian, fast food",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18479003,rockers & shockers,1,new delhi,"s-19, 2nd floor, star city mall, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"north indian, mughlai, chinese",550.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,0
18472612,saikutir food,1,new delhi,"f/206, samaspur road, pandav nagar, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"north indian, south indian, chinese",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18357972,satnaam foods,1,new delhi,"101 a, pratap nagar, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,north indian,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18375388,senorita's,1,new delhi,"pankaj tower, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2905299,28.6068399,mexican,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
18292453,shri bala ji rasoi,1,new delhi,"near authority, main road, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.296163,28.6051709,north indian,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18421494,south indian,1,new delhi,"opposite balaji dental clinic, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,south indian,150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
8033,tip top eating corner,1,new delhi,"a 55 & 56, new ashok nagar, near, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.3093426,28.5905357,north indian,100.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18360957,tolovefromlove,1,new delhi,"mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",0.0,0.0,"bakery, desserts",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18281993,tripti foods,1,new delhi,"shop 31, dda market, near jeevan anmol hospital, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.29558725,28.60682357,south indian,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18282003,u like,1,new delhi,"g-7, lsc 11, main market, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.294938,28.5980675,bakery,150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
18421492,zayka chicken restaurant,1,new delhi,"c 31, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2960093,28.6073214,"north indian, biryani",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
6190,cafe coffee day,1,new delhi,"sikka plaza, near ahlcon public school, opposite una enclave, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.290606,28.6070669,cafe,450.0,indian rupees(rs.),no,no,no,no,1,2.4,red,poor,49
2017,food fantasy,1,new delhi,"p-35-36, opposite fine home apartments, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2928015,28.6082787,"north indian, chinese, fast food",500.0,indian rupees(rs.),no,yes,no,no,2,2.4,red,poor,76
308812,just chinese,1,new delhi,"c-2, acharya niketan, mayur vihar phase 1, new delhi",mayur vihar phase 1,"mayur vihar phase 1, new delhi",77.2935856,28.6088911,chinese,300.0,indian rupees(rs.),no,yes,no,no,1,2.4,red,poor,36
308848,agarwal bikaneri sweets,1,new delhi,"shop 7, pocket a, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.2971024,28.6185258,"mithai, street food",100.0,indian rupees(rs.),no,no,no,no,1,3.1,orange,average,12
301056,bikaner sweets,1,new delhi,"1, durga complex, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3007976,28.6198235,mithai,100.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,14
301692,breadz,1,new delhi,"below canara bank, a block market, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.2960034,28.6170417,"bakery, fast food",300.0,indian rupees(rs.),no,yes,no,no,1,3.3,orange,average,48
18265707,desi jugaad,1,new delhi,"g-6, plot 14, vardhaman plaza, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.30071865,28.6193114,"north indian, chinese",350.0,indian rupees(rs.),no,no,no,no,1,3.2,orange,average,12
18368006,food trax,1,new delhi,"g-8, durga complex lsc, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.30117932,28.61981733,chinese,300.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,4
18225277,hub tub,1,new delhi,"112-a, pocket f, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.30196454,28.61965104,"chinese, fast food",300.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,7
2936,malabar foods,1,new delhi,"g-9, krishna plaza complex, pocket a bus stand, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3010973,28.6196099,"north indian, fast food",500.0,indian rupees(rs.),no,yes,no,no,2,2.7,orange,average,49
18291201,mitra di chaap,1,new delhi,"d-1, opposite mayur vihar bus depot, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.29992136,28.61961396,"street food, fast food",300.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,5
3854,new hyderabadi biryani house,1,new delhi,"g-8, manish chamber, pocket b market, near neelam mata mandir, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.301318,28.6196741,"north indian, biryani",500.0,indian rupees(rs.),no,yes,no,no,2,2.5,orange,average,25
308831,new madras cafe,1,new delhi,"shop 15, dda market, pocket c, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3050334,28.6189331,south indian,250.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,11
301062,roll club,1,new delhi,"g-6, sachdeva plaza, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3003716,28.619632,fast food,250.0,indian rupees(rs.),no,no,no,no,1,3.2,orange,average,44
5186,sanju cool & hot hut,1,new delhi,"7, purvanchal plaza, isc market, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3009259,28.6199149,"north indian, street food",250.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,8
3851,sethi's kabab & curries,1,new delhi,"g-5, manish chamber, lsc, pocket b, near virmani hospital, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3013079,28.6198516,north indian,500.0,indian rupees(rs.),no,no,no,no,2,3.1,orange,average,22
305357,south indian fast food,1,new delhi,"near canara bank, block a, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.2970156,28.6186666,south indian,300.0,indian rupees(rs.),no,no,no,no,1,3.3,orange,average,23
2019,sweets and spices,1,new delhi,"g-1, sagar galaxy, pocket b, commercial complex, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3008117,28.6196422,"north indian, chinese, south indian, fast food",400.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,69
305370,urban degchi kitchen & bar,1,new delhi,"shop 5-10, lsc pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3008167,28.6194659,"north indian, chinese",1000.0,indian rupees(rs.),yes,yes,no,no,3,2.6,orange,average,94
301053,wah ji wah,1,new delhi,"3, sachdeva plaza, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3003715,28.619648,"north indian, fast food",400.0,indian rupees(rs.),no,yes,no,no,1,3.1,orange,average,81
308844,zaiqa kathi roll & momos,1,new delhi,"4, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3002431,28.6199122,street food,150.0,indian rupees(rs.),no,no,no,no,1,3.3,orange,average,16
308839,duggal snacks,1,new delhi,"g-s, abhishek plaza, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3006489,28.6193502,street food,50.0,indian rupees(rs.),no,no,no,no,1,3.6,yellow,good,32
18440191,granny's flavour,1,new delhi,"11/7 purvanchal plaza, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3014164,28.6195294,street food,150.0,indian rupees(rs.),no,no,no,no,1,3.5,yellow,good,16
18203185,moustache coffee,1,new delhi,"g-6, vardhman shrenik plaza, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.30168425,28.61956952,cafe,400.0,indian rupees(rs.),no,yes,no,no,1,3.7,yellow,good,79
301047,pradeep pav bhaji,1,new delhi,"g-2, vardhman sainik plaza, pocket b-2, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3020302,28.6194887,street food,200.0,indian rupees(rs.),no,no,no,no,1,3.8,yellow,good,94
312492,sandwich factory,1,new delhi,"25a, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3011218,28.6192793,cafe,500.0,indian rupees(rs.),no,yes,no,no,2,3.9,yellow,good,254
4672,scorpio cafe,1,new delhi,"g-4, durga complex, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3012169,28.6196855,"chinese, fast food",400.0,indian rupees(rs.),no,yes,no,no,1,3.7,yellow,good,410
311336,veggie-licious,1,new delhi,"g-6, gs arcade, pocket b, behind state bank of india, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3011572,28.6192865,"north indian, chinese, continental, fast food",450.0,indian rupees(rs.),no,yes,no,no,1,3.6,yellow,good,100
18379056,creamy creation,1,new delhi,"b-66, east vinod nagar, near mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.309698,28.623975,bakery,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18440185,evergreen food corner,1,new delhi,"55, a block market, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.2979348,28.6191348,"fast food, raw meats",350.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
18440429,k.d corner,1,new delhi,"b-65, east vinod nagar, near, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3094479,28.6232139,north indian,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
2942,slice of italy,1,new delhi,"104 & 105, durga complex, lsc market, pocket b, mayur vihar phase 2, new delhi",mayur vihar phase 2,"mayur vihar phase 2, new delhi",77.3011572,28.6197374,"italian, pizza, bakery",700.0,indian rupees(rs.),no,yes,no,no,2,2.2,red,poor,119
301103,anokha chinese hut,1,new delhi,"d-1/30, new kondli, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3296222,28.6038472,"north indian, chinese",700.0,indian rupees(rs.),no,no,no,no,2,2.6,orange,average,27
18292451,bobby dhaba & caterers,1,new delhi,"c-3/88, new kondli, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.33470056,28.6042683,"north indian, mughlai",450.0,indian rupees(rs.),no,no,no,no,1,3.1,orange,average,5
9740,clever fox cafe,1,new delhi,"red fox hotel, community center, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3328617,28.6071702,"north indian, continental, chinese",900.0,indian rupees(rs.),yes,no,no,no,2,3.0,orange,average,25
301106,dana pani,1,new delhi,"b-1/60, new kondli, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3302432,28.6032214,"north indian, chinese",300.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,4
6225,hotel malabar,1,new delhi,"a-1312, main road, opposite  pocket a-2, gd colony, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3363682,28.6128083,kerala,300.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,24
301120,lumbini fast point,1,new delhi,"1-a, pocket a3, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3375211,28.6137147,"chinese, fast food",400.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,30
307850,mayur restaurant,1,new delhi,"81-b,pocket a-2, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3369722,28.613483,"north indian, south indian, chinese",400.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,19
18292449,moc - the american restaurant,1,new delhi,"38-a, pocket a-2, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.33534496,28.61123545,"american, fast food",400.0,indian rupees(rs.),no,no,no,no,1,2.6,orange,average,35
301116,muradabadi chicken biryani,1,new delhi,"c-1/30, new kondli, near mangal bazar chowk, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3335984,28.6054308,north indian,450.0,indian rupees(rs.),no,no,no,no,1,3.3,orange,average,28
8462,new aggarwal sweet corner,1,new delhi,"a-1240/2, dda market, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3360236,28.6117841,mithai,100.0,indian rupees(rs.),no,no,no,no,1,2.7,orange,average,11
309599,pizza castle,1,new delhi,"80/a, pocket a, lig flat, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3351273,28.6103555,"pizza, fast food",500.0,indian rupees(rs.),no,yes,no,no,2,2.7,orange,average,29
309499,punjabi dhaba,1,new delhi,"140-a, pocket a3, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3292098,28.6014232,north indian,200.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,6
300958,qureshi chicken corner,1,new delhi,"near ryan international school, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3364154,28.6132677,north indian,200.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,6
301105,samarpan fast food,1,new delhi,"118 - a2, lig flat market, opposite sharma medical store, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3365387,28.6101623,chinese,300.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,9
311228,shaan-e-tandoorz,1,new delhi,"g-14, ssg east plaza, dda local shopping centre, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3390604,28.6078313,north indian,400.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,5
6226,sonu sudh bhojnalaya,1,new delhi,"b 1/1 b, janta flat, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.336318,28.6126674,north indian,250.0,indian rupees(rs.),no,no,no,no,1,2.8,orange,average,10
311229,the test,1,new delhi,"g-11, plot 1-2, ssg east plaza, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3391034,28.6077552,north indian,500.0,indian rupees(rs.),no,no,no,no,2,2.9,orange,average,4
306555,true blue,1,new delhi,"8, dda shopping complex, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3390881,28.6076461,"chinese, north indian",900.0,indian rupees(rs.),yes,no,no,no,2,3.3,orange,average,26
301110,zaika kathi rolls,1,new delhi,"gd colony, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3292915,28.6029222,fast food,150.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,13
